RespondentID,Country,Gender,Years_Of_Education,Anti-immigrant_Attitudes,Voted_Party
17494,Spain,male,18,5,PSOE
17495,Spain,female,11,0,PSOE
17496,Spain,female,17,7,PPS
17497,Spain,male,14,1,PSOE
17498,Spain,female,17,1,PSOE
17499,Spain,female,20,10,VOX
17500,Spain,male,20,4,PSOE
17501,Spain,female,17,2,UP
17502,Spain,female,18,5,PPS
17503,Spain,male,15,5,PSOE
17504,Spain,male,20,1,PSOE
17505,Spain,female,2,0,PSOE
17506,Spain,female,11,2,PSOE
17507,Spain,male,14,3,UP
17508,Spain,male,19,2,PPS
17509,Spain,female,18,5,PPS
17510,Spain,female,2,3,PSOE
17511,Spain,male,6,5,PPS
17512,Spain,female,15,5,PSOE
17513,Spain,female,17,5,PPS
17514,Spain,female,12,5,PSOE
17515,Spain,male,24,10,VOX
17516,Spain,male,10,8,VOX
17517,Spain,female,25,3,PSOE
17518,Spain,female,4,6,CIUDADANOS
17519,Spain,female,2,5,PPS
17520,Spain,female,17,2,PSOE
17521,Spain,female,12,7,VOX
17522,Spain,female,17,5,UP
17523,Spain,female,20,1,PSOE
17524,Spain,female,2,5,CIUDADANOS
17525,Spain,male,5,3,PSOE
17526,Spain,female,15,7,CIUDADANOS
17527,Spain,male,7,2,PSOE
17528,Spain,female,21,0,UP
17529,Spain,female,10,4,PPS
17530,Spain,female,14,2,PPS
17531,Spain,female,19,3,JXC
17532,Spain,male,6,2,PPS
17533,Spain,male,2,2,PSOE
17534,Spain,female,12,5,PSOE
17535,Spain,female,10,3,PSOE
17536,Spain,male,15,0,UP
17537,Spain,male,4,2,UP
17538,Spain,male,13,0,PPS
17539,Spain,female,23,3,PSOE
17540,Spain,female,8,10,PSOE
17541,Spain,male,9,6,PPS
17542,Spain,female,6,7,VOX
17543,Spain,female,8,0,PSOE
17544,Spain,male,10,10,VOX
17545,Spain,female,18,4,CIUDADANOS
17546,Spain,female,18,0,UP
17547,Spain,female,15,0,PSOE
17548,Spain,female,10,3,PSOE
17549,Spain,male,4,0,UP
17550,Spain,female,15,0,PSOE
17551,Spain,female,15,3,ECP
17552,Spain,female,14,5,JXC
17553,Spain,male,24,5,JXC
17554,Spain,male,12,2,CIUDADANOS
17555,Spain,male,10,5,PPS
17556,Spain,male,20,8,PPS
17557,Spain,female,17,1,PSOE
17558,Spain,male,12,3,PSOE
17559,Spain,male,23,3,CIUDADANOS
17560,Spain,male,5,3,CIUDADANOS
17561,Spain,male,10,5,PPS
17562,Spain,female,14,5,PSOE
17563,Spain,female,9,3,PSOE
17564,Spain,male,10,7,PSOE
17565,Spain,male,11,2,JXC
17566,Spain,female,22,5,CIUDADANOS
17567,Spain,female,12,10,PPS
17568,Spain,male,15,5,VOX
17569,Spain,female,18,2,ECP
17570,Spain,male,13,5,JXC
17571,Spain,male,18,7,PPS
17572,Spain,female,23,2,JXC
17573,Spain,male,18,6,PPS
17574,Spain,male,6,3,PSOE
17575,Spain,female,22,3,PSOE
17576,Spain,male,10,1,PPS
17577,Spain,female,17,2,CIUDADANOS
17578,Spain,female,21,5,UP
17579,Spain,female,12,8,PSOE
17580,Spain,female,23,2,UP
17581,Spain,male,10,8,PSOE
17582,Spain,female,19,3,PSOE
17583,Spain,female,20,5,CIUDADANOS
17584,Spain,female,19,0,PPS
17585,Spain,female,8,5,JXC
17586,Spain,female,11,4,PSOE
17587,Spain,male,6,0,PSOE
17588,Spain,female,10,5,PSOE
17589,Spain,female,8,5,PSOE
17590,Spain,male,19,5,PSOE
17591,Spain,female,5,4,PSOE
17592,Spain,female,25,3,CIUDADANOS
17593,Spain,female,23,4,ECP
17594,Spain,male,19,5,UP
17595,Spain,female,13,1,PSOE
17596,Spain,male,16,10,VOX
17597,Spain,female,16,5,VOX
17598,Spain,male,22,3,UP
17599,Spain,female,15,5,PPS
17600,Spain,female,11,10,VOX
17601,Spain,female,7,8,PSOE
17602,Spain,male,21,3,CIUDADANOS
17603,Spain,male,12,3,PSOE
17604,Spain,male,14,4,PSOE
17605,Spain,male,3,5,PSOE
17606,Spain,female,22,2,PSOE
17607,Spain,male,0,1,PSOE
17608,Spain,male,20,7,PSOE
17609,Spain,male,14,0,CIUDADANOS
17610,Spain,female,6,5,PPS
17611,Spain,female,4,3,PPS
17612,Spain,female,6,5,PSOE
17613,Spain,male,3,5,PPS
17614,Spain,female,16,5,PSOE
17615,Spain,male,7,5,PPS
17616,Spain,male,10,6,CIUDADANOS
17617,Spain,female,10,0,PSOE
17618,Spain,female,10,6,PSOE
17619,Spain,male,22,4,PPS
17620,Spain,male,5,5,UP
17621,Spain,female,14,0,PSOE
17622,Spain,female,14,4,PSOE
17623,Spain,female,14,0,UP
17624,Spain,male,20,4,UP
17625,Spain,female,18,5,PSOE
17626,Spain,male,18,5,UP
17627,Spain,male,14,0,PPS
17628,Spain,female,18,2,PSOE
17629,Spain,male,20,5,VOX
17630,Spain,male,13,4,CIUDADANOS
17631,Spain,male,8,4,PSOE
17632,Spain,female,8,3,PSOE
17633,Spain,male,15,7,PSOE
17634,Spain,male,19,5,CIUDADANOS
17635,Spain,male,12,8,CIUDADANOS
17636,Spain,male,0,0,PSOE
17637,Spain,female,22,3,PSOE
17638,Spain,male,18,5,UP
17639,Spain,male,14,5,PSOE
17640,Spain,male,5,6,PPS
17641,Spain,female,3,10,VOX
17642,Spain,female,17,0,PSOE
17643,Spain,male,3,4,CIUDADANOS
17644,Spain,female,20,5,PSOE
17645,Spain,male,16,2,CIUDADANOS
17646,Spain,male,13,5,PSOE
17647,Spain,male,2,0,PSOE
17648,Spain,male,8,0,PSOE
17649,Spain,female,8,2,UP
17650,Spain,male,15,5,PSOE
17651,Spain,female,22,5,PSOE
17652,Spain,female,10,5,CIUDADANOS
17653,Spain,male,15,3,PPS
17654,Spain,male,17,2,PSOE
17655,Spain,male,15,0,UP
17656,Spain,male,12,5,PSOE
17657,Spain,female,16,0,UP
17658,Spain,female,6,10,PSOE
17659,Spain,female,14,1,CIUDADANOS
17660,Spain,female,17,0,UP
17661,Spain,male,16,8,PPS
17662,Spain,male,12,8,PSOE
17663,Spain,male,20,5,PPS
17664,Spain,female,18,5,VOX
17665,Spain,female,25,4,PPS
17666,Spain,female,24,4,PSOE
17667,Spain,female,22,0,PSOE
17668,Spain,male,5,4,PSOE
17669,Spain,male,17,5,PPS
17670,Spain,female,14,3,UP
17671,Spain,male,20,4,PSOE
17672,Spain,male,14,8,VOX
17673,Spain,female,5,0,PSOE
17674,Spain,female,8,10,PSOE
17675,Spain,male,12,10,PSOE
17676,Spain,male,2,2,PSOE
17677,Spain,female,6,0,UP
17678,Spain,female,1,5,PSOE
17679,Spain,female,5,2,PSOE
17680,Spain,male,19,3,CIUDADANOS
17681,Spain,female,20,6,PPS
17682,Spain,male,17,5,CIUDADANOS
17683,Spain,female,14,5,PSOE
17684,Spain,female,20,8,VOX
17685,Spain,male,20,5,PPS
17686,Spain,female,19,5,UP
17687,Spain,female,8,10,CIUDADANOS
17688,Spain,female,12,5,PSOE
17689,Spain,male,7,0,PSOE
17690,Spain,male,12,5,PSOE
17691,Spain,female,1,0,CIUDADANOS
17692,Spain,male,20,1,PPS
17693,Spain,female,20,0,PSOE
17694,Spain,female,6,5,PPS
17695,Spain,female,22,6,PPS
17696,Spain,male,8,5,ECP
17697,Spain,male,8,5,PPS
17698,Spain,female,12,1,PSOE
17699,Spain,male,9,1,PSOE
17700,Spain,male,16,5,PPS
17701,Spain,female,9,5,PSOE
17702,Spain,female,10,4,UP
17703,Spain,female,21,0,PSOE
17704,Spain,female,19,0,UP
17705,Spain,female,8,2,PSOE
17706,Spain,female,17,1,UP
17707,Spain,male,14,5,PSOE
17708,Spain,female,17,3,PSOE
17709,Spain,female,10,5,PSOE
17710,Spain,female,15,5,PPS
17711,Spain,female,8,4,UP
17712,Spain,male,20,0,PSOE
17713,Spain,male,9,0,PSOE
17714,Spain,male,14,8,PSOE
17715,Spain,female,5,5,CIUDADANOS
17716,Spain,female,2,2,PSOE
17717,Spain,female,8,10,VOX
17718,Spain,female,8,0,PPS
17719,Spain,female,18,3,PSOE
17720,Spain,female,10,5,JXC
17721,Spain,female,18,0,PSOE
17722,Spain,female,20,5,PSOE
17723,Spain,male,7,8,PSOE
17724,Spain,male,8,2,UP
17725,Spain,female,15,4,UP
17726,Spain,male,16,4,PSOE
17727,Spain,female,13,0,UP
17728,Spain,male,17,0,PSOE
17729,Spain,female,22,0,PSOE
17730,Spain,male,20,3,PSOE
17731,Spain,male,12,4,PPS
17732,Spain,female,14,10,VOX
17733,Spain,female,8,5,PSOE
17734,Spain,male,12,2,PSOE
17735,Spain,female,8,10,PPS
17736,Spain,female,12,7,VOX
17737,Spain,female,21,3,CIUDADANOS
17738,Spain,female,10,0,UP
17739,Spain,female,20,5,PSOE
17740,Spain,female,25,0,UP
17741,Spain,male,19,0,PSOE
17742,Spain,female,2,8,PPS
17743,Spain,male,8,10,PPS
17744,Spain,male,5,4,PPS
17745,Spain,female,3,4,PPS
17746,Spain,male,10,0,UP
17747,Spain,female,11,7,UP
17748,Spain,female,12,5,PPS
17749,Spain,female,25,0,UP
17750,Spain,male,12,3,PSOE
17751,Spain,male,18,6,PPS
17752,Spain,female,20,5,PSOE
17753,Spain,male,9,0,PSOE
17754,Spain,female,17,0,VOX
17755,Spain,male,8,2,PSOE
17756,Spain,male,21,0,PSOE
17757,Spain,female,18,7,VOX
17758,Spain,male,18,8,PPS
17759,Spain,male,23,2,JXC
17760,Spain,female,17,5,PSOE
17761,Spain,male,19,2,CIUDADANOS
17762,Spain,male,8,8,PPS
17763,Spain,male,8,3,PSOE
17764,Spain,female,8,0,PSOE
17765,Spain,male,20,0,PSOE
17766,Spain,male,25,3,PSOE
17767,Spain,male,14,5,PPS
17768,Spain,female,11,0,PSOE
17769,Spain,male,15,5,PSOE
17770,Spain,male,18,5,PSOE
17771,Spain,female,2,6,PPS
17772,Spain,female,14,1,PSOE
17773,Spain,female,20,3,PPS
17774,Spain,female,2,5,UP
17775,Spain,female,19,0,UP
17776,Spain,male,7,4,JXC
17777,Spain,male,9,5,CIUDADANOS
17778,Spain,female,20,10,PPS
17779,Spain,male,14,5,VOX
17780,Spain,female,15,5,CIUDADANOS
17781,Spain,female,15,0,UP
17782,Spain,male,11,3,PSOE
17783,Spain,female,7,5,PSOE
17784,Spain,female,14,0,VOX
17785,Spain,male,20,5,PSOE
17786,Spain,female,12,10,VOX
17787,Spain,male,1,5,PSOE
17788,Spain,female,18,7,PSOE
17789,Spain,female,17,2,CIUDADANOS
17790,Spain,male,8,5,PPS
17791,Spain,male,17,2,CIUDADANOS
17792,Spain,female,11,4,PSOE
17793,Spain,male,14,6,PPS
17794,Spain,male,13,5,VOX
17795,Spain,female,5,5,PSOE
17796,Spain,male,13,7,PSOE
17797,Spain,male,15,2,UP
17798,Spain,female,17,0,UP
17799,Spain,female,15,4,UP
17800,Spain,female,7,0,UP
17801,Spain,female,10,7,PSOE
17802,Spain,female,25,7,VOX
17803,Spain,male,14,0,PSOE
17804,Spain,male,10,5,UP
17805,Spain,female,10,5,PSOE
17806,Spain,female,19,0,UP
17807,Spain,male,19,0,UP
17808,Spain,female,6,0,PSOE
17809,Spain,male,16,4,PPS
17810,Spain,female,13,5,CIUDADANOS
17811,Spain,female,5,3,CIUDADANOS
17812,Spain,male,15,2,UP
17813,Spain,male,20,0,PPS
17814,Spain,male,12,0,PPS
17815,Spain,male,10,0,UP
17816,Spain,male,19,4,CIUDADANOS
17817,Spain,male,8,0,PPS
17818,Spain,male,14,7,PPS
17819,Spain,male,5,5,PPS
17820,Spain,male,13,5,PSOE
17821,Spain,male,23,5,PPS
17822,Spain,female,15,6,PPS
17823,Spain,female,13,5,CIUDADANOS
17824,Spain,male,18,4,PSOE
17825,Spain,female,9,5,CIUDADANOS
17826,Spain,male,10,7,PPS
17827,Spain,female,10,0,UP
17828,Spain,female,20,2,PSOE
17829,Spain,female,19,7,VOX
17830,Spain,male,20,5,PPS
17831,Spain,male,8,5,PSOE
17832,Spain,male,13,3,UP
17833,Spain,female,21,7,PSOE
17834,Spain,female,22,10,VOX
17835,Spain,male,10,5,PSOE
17836,Spain,female,20,2,PSOE
17837,Spain,female,17,5,PSOE
17838,Spain,male,19,1,PSOE
17839,Spain,male,2,3,VOX
17840,Spain,male,17,6,PSOE
17841,Spain,female,5,9,PSOE
17842,Spain,female,17,2,PPS
17843,Spain,female,20,3,UP
17844,Spain,male,15,0,PPS
17845,Spain,female,17,2,CIUDADANOS
17846,Spain,male,20,5,PPS
17847,Spain,male,13,0,PPS
17848,Spain,male,18,3,PSOE
17849,Spain,female,10,3,PSOE
17850,Spain,female,12,5,PSOE
17851,Spain,female,20,3,CIUDADANOS
17852,Spain,male,11,2,PSOE
17853,Spain,female,23,5,CIUDADANOS
17854,Spain,female,8,5,PSOE
17855,Spain,female,22,3,PSOE
17856,Spain,male,4,3,PPS
17857,Spain,female,20,3,CIUDADANOS
17858,Spain,female,5,3,PPS
17859,Spain,male,16,2,PSOE
